Date;Hour;Station;Ridership
2025-08-13;4;Sir M. Visvesvaraya Stn., Central College;0
2025-08-13;5;Sir M. Visvesvaraya Stn., Central College;5
2025-08-13;6;Sir M. Visvesvaraya Stn., Central College;42
2025-08-13;7;Sir M. Visvesvaraya Stn., Central College;112
2025-08-13;8;Sir M. Visvesvaraya Stn., Central College;249
2025-08-13;9;Sir M. Visvesvaraya Stn., Central College;297
2025-08-13;10;Sir M. Visvesvaraya Stn., Central College;473
2025-08-13;11;Sir M. Visvesvaraya Stn., Central College;802
2025-08-13;12;Sir M. Visvesvaraya Stn., Central College;1197
2025-08-13;13;Sir M. Visvesvaraya Stn., Central College;1052
2025-08-13;14;Sir M. Visvesvaraya Stn., Central College;1077
2025-08-13;15;Sir M. Visvesvaraya Stn., Central College;1194
2025-08-13;16;Sir M. Visvesvaraya Stn., Central College;1443
2025-08-13;17;Sir M. Visvesvaraya Stn., Central College;2268
2025-08-13;18;Sir M. Visvesvaraya Stn., Central College;2555
2025-08-13;19;Sir M. Visvesvaraya Stn., Central College;1450
2025-08-13;20;Sir M. Visvesvaraya Stn., Central College;860
2025-08-13;21;Sir M. Visvesvaraya Stn., Central College;348
2025-08-13;22;Sir M. Visvesvaraya Stn., Central College;103
2025-08-13;23;Sir M. Visvesvaraya Stn., Central College;11
2025-08-13;0;South End Circle;0
2025-08-13;1;South End Circle;0
2025-08-13;2;South End Circle;0
2025-08-13;3;South End Circle;0
2025-08-13;4;South End Circle;3
2025-08-13;5;South End Circle;26
2025-08-13;6;South End Circle;57
2025-08-13;7;South End Circle;181
2025-08-13;8;South End Circle;399
2025-08-13;9;South End Circle;471
2025-08-13;10;South End Circle;366
2025-08-13;11;South End Circle;305
2025-08-13;12;South End Circle;324
2025-08-13;13;South End Circle;818
2025-08-13;14;South End Circle;924
2025-08-13;15;South End Circle;593
2025-08-13;16;South End Circle;674
2025-08-13;17;South End Circle;774
2025-08-13;18;South End Circle;1383
2025-08-13;19;South End Circle;1086
2025-08-13;20;South End Circle;626
2025-08-13;21;South End Circle;272
2025-08-13;22;South End Circle;140
2025-08-13;23;South End Circle;12
2025-08-13;0;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-13;1;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-13;2;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-13;3;Sri Balagangadharanatha Swamiji Station, Hosahalli;0
2025-08-13;4;Sri Balagangadharanatha Swamiji Station, Hosahalli;14
2025-08-13;5;Sri Balagangadharanatha Swamiji Station, Hosahalli;66
2025-08-13;6;Sri Balagangadharanatha Swamiji Station, Hosahalli;224
2025-08-13;7;Sri Balagangadharanatha Swamiji Station, Hosahalli;766
2025-08-13;8;Sri Balagangadharanatha Swamiji Station, Hosahalli;1861
2025-08-13;9;Sri Balagangadharanatha Swamiji Station, Hosahalli;2401
2025-08-13;10;Sri Balagangadharanatha Swamiji Station, Hosahalli;1712
2025-08-13;11;Sri Balagangadharanatha Swamiji Station, Hosahalli;746
2025-08-13;12;Sri Balagangadharanatha Swamiji Station, Hosahalli;531
2025-08-13;13;Sri Balagangadharanatha Swamiji Station, Hosahalli;455
2025-08-13;14;Sri Balagangadharanatha Swamiji Station, Hosahalli;388
2025-08-13;15;Sri Balagangadharanatha Swamiji Station, Hosahalli;324
2025-08-13;16;Sri Balagangadharanatha Swamiji Station, Hosahalli;364
2025-08-13;17;Sri Balagangadharanatha Swamiji Station, Hosahalli;421
2025-08-13;18;Sri Balagangadharanatha Swamiji Station, Hosahalli;496
2025-08-13;19;Sri Balagangadharanatha Swamiji Station, Hosahalli;362
2025-08-13;20;Sri Balagangadharanatha Swamiji Station, Hosahalli;314
2025-08-13;21;Sri Balagangadharanatha Swamiji Station, Hosahalli;180
2025-08-13;22;Sri Balagangadharanatha Swamiji Station, Hosahalli;88
2025-08-13;23;Sri Balagangadharanatha Swamiji Station, Hosahalli;15
2025-08-13;0;Sri Sathya Sai Hospital;2
2025-08-13;1;Sri Sathya Sai Hospital;0
2025-08-13;2;Sri Sathya Sai Hospital;0
2025-08-13;3;Sri Sathya Sai Hospital;0
2025-08-13;4;Sri Sathya Sai Hospital;1
2025-08-13;5;Sri Sathya Sai Hospital;19
2025-08-13;6;Sri Sathya Sai Hospital;45
2025-08-13;7;Sri Sathya Sai Hospital;61
2025-08-13;8;Sri Sathya Sai Hospital;130
2025-08-13;9;Sri Sathya Sai Hospital;145
2025-08-13;10;Sri Sathya Sai Hospital;261
2025-08-13;11;Sri Sathya Sai Hospital;331
2025-08-13;12;Sri Sathya Sai Hospital;425
2025-08-13;13;Sri Sathya Sai Hospital;509
2025-08-13;14;Sri Sathya Sai Hospital;515
2025-08-13;15;Sri Sathya Sai Hospital;873
2025-08-13;16;Sri Sathya Sai Hospital;1708
2025-08-13;17;Sri Sathya Sai Hospital;2088
2025-08-13;18;Sri Sathya Sai Hospital;2321
2025-08-13;19;Sri Sathya Sai Hospital;1727
2025-08-13;20;Sri Sathya Sai Hospital;1014
2025-08-13;21;Sri Sathya Sai Hospital;414
2025-08-13;22;Sri Sathya Sai Hospital;130
2025-08-13;23;Sri Sathya Sai Hospital;26
2025-08-13;0;Srirampura;0
2025-08-13;1;Srirampura;0
2025-08-13;2;Srirampura;0
2025-08-13;3;Srirampura;0
2025-08-13;4;Srirampura;2
2025-08-13;5;Srirampura;35
2025-08-13;6;Srirampura;95
2025-08-13;7;Srirampura;399
2025-08-13;8;Srirampura;866
2025-08-13;9;Srirampura;1077
2025-08-13;10;Srirampura;714
2025-08-13;11;Srirampura;413
2025-08-13;12;Srirampura;290
2025-08-13;13;Srirampura;328
2025-08-13;14;Srirampura;280
2025-08-13;15;Srirampura;275
2025-08-13;16;Srirampura;239
2025-08-13;17;Srirampura;328
2025-08-13;18;Srirampura;489
2025-08-13;19;Srirampura;387
2025-08-13;20;Srirampura;250
2025-08-13;21;Srirampura;168
2025-08-13;22;Srirampura;41
2025-08-13;23;Srirampura;9
2025-08-13;0;Swami Vivekananda Road;0
2025-08-13;1;Swami Vivekananda Road;0
2025-08-13;2;Swami Vivekananda Road;0
2025-08-13;3;Swami Vivekananda Road;0
2025-08-13;4;Swami Vivekananda Road;4
2025-08-13;5;Swami Vivekananda Road;39
2025-08-13;6;Swami Vivekananda Road;111
2025-08-13;7;Swami Vivekananda Road;373
2025-08-13;8;Swami Vivekananda Road;808
2025-08-13;9;Swami Vivekananda Road;894
2025-08-13;10;Swami Vivekananda Road;636
2025-08-13;11;Swami Vivekananda Road;396
2025-08-13;12;Swami Vivekananda Road;388
2025-08-13;13;Swami Vivekananda Road;377
2025-08-13;14;Swami Vivekananda Road;386
2025-08-13;15;Swami Vivekananda Road;588
2025-08-13;16;Swami Vivekananda Road;1145
2025-08-13;17;Swami Vivekananda Road;1367
2025-08-13;18;Swami Vivekananda Road;1324
2025-08-13;19;Swami Vivekananda Road;1194
2025-08-13;20;Swami Vivekananda Road;728
2025-08-13;21;Swami Vivekananda Road;281
2025-08-13;22;Swami Vivekananda Road;120
2025-08-13;23;Swami Vivekananda Road;35
2025-08-13;0;Thalaghattapura;0
2025-08-13;1;Thalaghattapura;0
2025-08-13;2;Thalaghattapura;0
2025-08-13;3;Thalaghattapura;0
2025-08-13;4;Thalaghattapura;6
2025-08-13;5;Thalaghattapura;22
2025-08-13;6;Thalaghattapura;61
2025-08-13;7;Thalaghattapura;224
2025-08-13;8;Thalaghattapura;547
2025-08-13;9;Thalaghattapura;548
2025-08-13;10;Thalaghattapura;288
2025-08-13;11;Thalaghattapura;176
2025-08-13;12;Thalaghattapura;114
2025-08-13;13;Thalaghattapura;129
2025-08-13;14;Thalaghattapura;239
2025-08-13;15;Thalaghattapura;136
2025-08-13;16;Thalaghattapura;141
2025-08-13;17;Thalaghattapura;152
2025-08-13;18;Thalaghattapura;165
2025-08-13;19;Thalaghattapura;130
2025-08-13;20;Thalaghattapura;73
2025-08-13;21;Thalaghattapura;54
2025-08-13;22;Thalaghattapura;51
2025-08-13;23;Thalaghattapura;0
2025-08-13;0;Trinity;0
2025-08-13;1;Trinity;0
2025-08-13;2;Trinity;0
2025-08-13;3;Trinity;0
2025-08-13;4;Trinity;1
2025-08-13;5;Trinity;9
2025-08-13;6;Trinity;59
2025-08-13;7;Trinity;137
2025-08-13;8;Trinity;336
2025-08-13;9;Trinity;394
2025-08-13;10;Trinity;382
2025-08-13;11;Trinity;284
2025-08-13;12;Trinity;367
2025-08-13;13;Trinity;426
2025-08-13;14;Trinity;513
2025-08-13;15;Trinity;619
2025-08-13;16;Trinity;1036
2025-08-13;17;Trinity;2089
2025-08-13;18;Trinity;3859
2025-08-13;19;Trinity;3539
2025-08-13;20;Trinity;1428
2025-08-13;21;Trinity;577
2025-08-13;22;Trinity;264
2025-08-13;23;Trinity;36
2025-08-13;0;Vajarahalli;0
2025-08-13;1;Vajarahalli;0
2025-08-13;2;Vajarahalli;0
2025-08-13;3;Vajarahalli;0
2025-08-13;4;Vajarahalli;6
2025-08-13;5;Vajarahalli;22
2025-08-13;6;Vajarahalli;108
2025-08-13;7;Vajarahalli;426
2025-08-13;8;Vajarahalli;880
2025-08-13;9;Vajarahalli;953
2025-08-13;10;Vajarahalli;540
2025-08-13;11;Vajarahalli;325
2025-08-13;12;Vajarahalli;257
2025-08-13;13;Vajarahalli;270
2025-08-13;14;Vajarahalli;229
2025-08-13;15;Vajarahalli;343
2025-08-13;16;Vajarahalli;302
2025-08-13;17;Vajarahalli;271
2025-08-13;18;Vajarahalli;348
2025-08-13;19;Vajarahalli;232
2025-08-13;20;Vajarahalli;135
2025-08-13;21;Vajarahalli;134
2025-08-13;22;Vajarahalli;73
2025-08-13;23;Vajarahalli;4
2025-08-13;0;Vijayanagar;0
2025-08-13;1;Vijayanagar;0
2025-08-13;2;Vijayanagar;0
2025-08-13;3;Vijayanagar;0
2025-08-13;4;Vijayanagar;5
2025-08-13;5;Vijayanagar;85
2025-08-13;6;Vijayanagar;253
2025-08-13;7;Vijayanagar;800
2025-08-13;8;Vijayanagar;2033
2025-08-13;9;Vijayanagar;2925
2025-08-13;10;Vijayanagar;1718
2025-08-13;11;Vijayanagar;846
2025-08-13;12;Vijayanagar;622
2025-08-13;13;Vijayanagar;497
2025-08-13;14;Vijayanagar;454
2025-08-13;15;Vijayanagar;392
2025-08-13;16;Vijayanagar;440
2025-08-13;17;Vijayanagar;536
2025-08-13;18;Vijayanagar;471
2025-08-13;19;Vijayanagar;488
2025-08-13;20;Vijayanagar;410
2025-08-13;21;Vijayanagar;247
2025-08-13;22;Vijayanagar;176
2025-08-13;23;Vijayanagar;21
2025-08-13;0;Whitefield (Kadugodi);0
2025-08-13;1;Whitefield (Kadugodi);0
2025-08-13;2;Whitefield (Kadugodi);0
2025-08-13;3;Whitefield (Kadugodi);0
2025-08-13;4;Whitefield (Kadugodi);4
2025-08-13;5;Whitefield (Kadugodi);71
2025-08-13;6;Whitefield (Kadugodi);279
2025-08-13;7;Whitefield (Kadugodi);777
2025-08-13;8;Whitefield (Kadugodi);1692
2025-08-13;9;Whitefield (Kadugodi);1833
2025-08-13;10;Whitefield (Kadugodi);1167
2025-08-13;11;Whitefield (Kadugodi);770
2025-08-13;12;Whitefield (Kadugodi);440
2025-08-13;13;Whitefield (Kadugodi);390
2025-08-13;14;Whitefield (Kadugodi);404
2025-08-13;15;Whitefield (Kadugodi);269
2025-08-13;16;Whitefield (Kadugodi);335
2025-08-13;17;Whitefield (Kadugodi);379
2025-08-13;18;Whitefield (Kadugodi);366
2025-08-13;19;Whitefield (Kadugodi);388
2025-08-13;20;Whitefield (Kadugodi);268
2025-08-13;21;Whitefield (Kadugodi);213
2025-08-13;22;Whitefield (Kadugodi);76
2025-08-13;23;Whitefield (Kadugodi);0
2025-08-13;0;Yelachenahalli;0
2025-08-13;1;Yelachenahalli;0
2025-08-13;2;Yelachenahalli;0
2025-08-13;3;Yelachenahalli;0
2025-08-13;4;Yelachenahalli;2
2025-08-13;5;Yelachenahalli;63
2025-08-13;6;Yelachenahalli;156
2025-08-13;7;Yelachenahalli;679
2025-08-13;8;Yelachenahalli;1685
2025-08-13;9;Yelachenahalli;2034
2025-08-13;10;Yelachenahalli;1084
2025-08-13;11;Yelachenahalli;590
2025-08-13;12;Yelachenahalli;394
2025-08-13;13;Yelachenahalli;439
2025-08-13;14;Yelachenahalli;555
2025-08-13;15;Yelachenahalli;381
2025-08-13;16;Yelachenahalli;367
2025-08-13;17;Yelachenahalli;411
2025-08-13;18;Yelachenahalli;627
2025-08-13;19;Yelachenahalli;623
2025-08-13;20;Yelachenahalli;332
2025-08-13;21;Yelachenahalli;222
2025-08-13;22;Yelachenahalli;111
2025-08-13;23;Yelachenahalli;6
2025-08-13;0;Yeshwantpur;0
2025-08-13;1;Yeshwantpur;0
2025-08-13;2;Yeshwantpur;0
2025-08-13;3;Yeshwantpur;0
2025-08-13;4;Yeshwantpur;134
2025-08-13;5;Yeshwantpur;687
2025-08-13;6;Yeshwantpur;448
2025-08-13;7;Yeshwantpur;1438
2025-08-13;8;Yeshwantpur;1146
2025-08-13;9;Yeshwantpur;1038
2025-08-13;10;Yeshwantpur;908
2025-08-13;11;Yeshwantpur;409
2025-08-13;12;Yeshwantpur;312
2025-08-13;13;Yeshwantpur;763
2025-08-13;14;Yeshwantpur;317
2025-08-13;15;Yeshwantpur;313
2025-08-13;16;Yeshwantpur;246
2025-08-13;17;Yeshwantpur;651
2025-08-13;18;Yeshwantpur;649
2025-08-13;19;Yeshwantpur;886
2025-08-13;20;Yeshwantpur;1018
2025-08-13;21;Yeshwantpur;422
2025-08-13;22;Yeshwantpur;288
2025-08-13;23;Yeshwantpur;31
2025-08-14;0;Attiguppe;0
2025-08-14;1;Attiguppe;0
2025-08-14;2;Attiguppe;0
2025-08-14;3;Attiguppe;0
2025-08-14;4;Attiguppe;4
2025-08-14;5;Attiguppe;76
2025-08-14;6;Attiguppe;188
2025-08-14;7;Attiguppe;615
2025-08-14;8;Attiguppe;1549
2025-08-14;9;Attiguppe;1897
2025-08-14;10;Attiguppe;1196
2025-08-14;11;Attiguppe;543
2025-08-14;12;Attiguppe;402
2025-08-14;13;Attiguppe;378
2025-08-14;14;Attiguppe;322
2025-08-14;15;Attiguppe;370
2025-08-14;16;Attiguppe;364
2025-08-14;17;Attiguppe;375
2025-08-14;18;Attiguppe;400
2025-08-14;19;Attiguppe;441
2025-08-14;20;Attiguppe;359
2025-08-14;21;Attiguppe;280
2025-08-14;22;Attiguppe;173
2025-08-14;23;Attiguppe;18
2025-08-14;0;BTM Layout;0
2025-08-14;1;BTM Layout;0
2025-08-14;2;BTM Layout;0
2025-08-14;3;BTM Layout;0
2025-08-14;4;BTM Layout;0
2025-08-14;5;BTM Layout;0
2025-08-14;6;BTM Layout;22
2025-08-14;7;BTM Layout;127
2025-08-14;8;BTM Layout;348
2025-08-14;9;BTM Layout;372
2025-08-14;10;BTM Layout;301
2025-08-14;11;BTM Layout;247
2025-08-14;12;BTM Layout;205
2025-08-14;13;BTM Layout;209
2025-08-14;14;BTM Layout;184
2025-08-14;15;BTM Layout;201
2025-08-14;16;BTM Layout;248
2025-08-14;17;BTM Layout;349
2025-08-14;18;BTM Layout;442
2025-08-14;19;BTM Layout;417
2025-08-14;20;BTM Layout;419
2025-08-14;21;BTM Layout;281
2025-08-14;22;BTM Layout;146
2025-08-14;23;BTM Layout;12
2025-08-14;0;Baiyappanahalli;0
2025-08-14;1;Baiyappanahalli;0
2025-08-14;2;Baiyappanahalli;0
2025-08-14;3;Baiyappanahalli;0
2025-08-14;4;Baiyappanahalli;19
2025-08-14;5;Baiyappanahalli;135
2025-08-14;6;Baiyappanahalli;278
2025-08-14;7;Baiyappanahalli;811
2025-08-14;8;Baiyappanahalli;2068
2025-08-14;9;Baiyappanahalli;2757
2025-08-14;10;Baiyappanahalli;1466
2025-08-14;11;Baiyappanahalli;727
2025-08-14;12;Baiyappanahalli;574
2025-08-14;13;Baiyappanahalli;553
2025-08-14;14;Baiyappanahalli;406
2025-08-14;15;Baiyappanahalli;473
2025-08-14;16;Baiyappanahalli;781
2025-08-14;17;Baiyappanahalli;1007
2025-08-14;18;Baiyappanahalli;1190
2025-08-14;19;Baiyappanahalli;950
2025-08-14;20;Baiyappanahalli;742
2025-08-14;21;Baiyappanahalli;504
2025-08-14;22;Baiyappanahalli;223
2025-08-14;23;Baiyappanahalli;31
2025-08-14;0;Banashankari;1
2025-08-14;1;Banashankari;0
2025-08-14;2;Banashankari;0
2025-08-14;3;Banashankari;0
2025-08-14;4;Banashankari;0
2025-08-14;5;Banashankari;82
2025-08-14;6;Banashankari;171
2025-08-14;7;Banashankari;447
2025-08-14;8;Banashankari;978
2025-08-14;9;Banashankari;1303
2025-08-14;10;Banashankari;925
2025-08-14;11;Banashankari;678
2025-08-14;12;Banashankari;677
2025-08-14;13;Banashankari;813
2025-08-14;14;Banashankari;686
2025-08-14;15;Banashankari;609
2025-08-14;16;Banashankari;895
2025-08-14;17;Banashankari;1126
2025-08-14;18;Banashankari;1239
2025-08-14;19;Banashankari;1416
2025-08-14;20;Banashankari;949
2025-08-14;21;Banashankari;744
2025-08-14;22;Banashankari;368
2025-08-14;23;Banashankari;45
2025-08-14;0;Benniganahalli;3
2025-08-14;1;Benniganahalli;0
2025-08-14;2;Benniganahalli;0
2025-08-14;3;Benniganahalli;0
2025-08-14;4;Benniganahalli;39
2025-08-14;5;Benniganahalli;225
2025-08-14;6;Benniganahalli;520
2025-08-14;7;Benniganahalli;1420
2025-08-14;8;Benniganahalli;2933
2025-08-14;9;Benniganahalli;3693
2025-08-14;10;Benniganahalli;2956
2025-08-14;11;Benniganahalli;1772
2025-08-14;12;Benniganahalli;1501
2025-08-14;13;Benniganahalli;1335
2025-08-14;14;Benniganahalli;1198
2025-08-14;15;Benniganahalli;1295
2025-08-14;16;Benniganahalli;1635
2025-08-14;17;Benniganahalli;2009
2025-08-14;18;Benniganahalli;2619
2025-08-14;19;Benniganahalli;2421
2025-08-14;20;Benniganahalli;2004
2025-08-14;21;Benniganahalli;1438
2025-08-14;22;Benniganahalli;887
2025-08-14;23;Benniganahalli;91
2025-08-14;0;Beratena Agrahara;0
2025-08-14;1;Beratena Agrahara;0
2025-08-14;2;Beratena Agrahara;0
2025-08-14;3;Beratena Agrahara;0
2025-08-14;4;Beratena Agrahara;0
2025-08-14;5;Beratena Agrahara;0
2025-08-14;6;Beratena Agrahara;7
2025-08-14;7;Beratena Agrahara;25
2025-08-14;8;Beratena Agrahara;51
2025-08-14;9;Beratena Agrahara;48
2025-08-14;10;Beratena Agrahara;35
2025-08-14;11;Beratena Agrahara;25
2025-08-14;12;Beratena Agrahara;26
2025-08-14;13;Beratena Agrahara;28
2025-08-14;14;Beratena Agrahara;41
2025-08-14;15;Beratena Agrahara;46
2025-08-14;16;Beratena Agrahara;63
2025-08-14;17;Beratena Agrahara;69
2025-08-14;18;Beratena Agrahara;114
2025-08-14;19;Beratena Agrahara;67
2025-08-14;20;Beratena Agrahara;45
2025-08-14;21;Beratena Agrahara;52
2025-08-14;22;Beratena Agrahara;5
2025-08-14;23;Beratena Agrahara;5
2025-08-14;0;Biocon Hebbagodi;0
2025-08-14;1;Biocon Hebbagodi;0
2025-08-14;2;Biocon Hebbagodi;0
2025-08-14;3;Biocon Hebbagodi;0
2025-08-14;4;Biocon Hebbagodi;0
2025-08-14;5;Biocon Hebbagodi;0
2025-08-14;6;Biocon Hebbagodi;16
2025-08-14;7;Biocon Hebbagodi;43
2025-08-14;8;Biocon Hebbagodi;111
2025-08-14;9;Biocon Hebbagodi;97
2025-08-14;10;Biocon Hebbagodi;95
2025-08-14;11;Biocon Hebbagodi;92
2025-08-14;12;Biocon Hebbagodi;89
2025-08-14;13;Biocon Hebbagodi;116
2025-08-14;14;Biocon Hebbagodi;114
2025-08-14;15;Biocon Hebbagodi;142
2025-08-14;16;Biocon Hebbagodi;170
2025-08-14;17;Biocon Hebbagodi;226
2025-08-14;18;Biocon Hebbagodi;289
2025-08-14;19;Biocon Hebbagodi;246
2025-08-14;20;Biocon Hebbagodi;168
2025-08-14;21;Biocon Hebbagodi;121
2025-08-14;22;Biocon Hebbagodi;40
2025-08-14;23;Biocon Hebbagodi;0
2025-08-14;0;Bommanahalli;0
2025-08-14;1;Bommanahalli;0
2025-08-14;2;Bommanahalli;0
2025-08-14;3;Bommanahalli;0
2025-08-14;4;Bommanahalli;0
2025-08-14;5;Bommanahalli;0
2025-08-14;6;Bommanahalli;50
2025-08-14;7;Bommanahalli;166
2025-08-14;8;Bommanahalli;393
2025-08-14;9;Bommanahalli;337
2025-08-14;10;Bommanahalli;280
2025-08-14;11;Bommanahalli;214
2025-08-14;12;Bommanahalli;244
2025-08-14;13;Bommanahalli;253
2025-08-14;14;Bommanahalli;221
2025-08-14;15;Bommanahalli;251
2025-08-14;16;Bommanahalli;288
2025-08-14;17;Bommanahalli;390
2025-08-14;18;Bommanahalli;609
2025-08-14;19;Bommanahalli;655
2025-08-14;20;Bommanahalli;557
2025-08-14;21;Bommanahalli;394
2025-08-14;22;Bommanahalli;195
2025-08-14;23;Bommanahalli;28
2025-08-14;0;Central Silk Board;0
2025-08-14;1;Central Silk Board;0
2025-08-14;2;Central Silk Board;0
2025-08-14;3;Central Silk Board;0
2025-08-14;4;Central Silk Board;0
2025-08-14;5;Central Silk Board;0
2025-08-14;6;Central Silk Board;37
2025-08-14;7;Central Silk Board;121
2025-08-14;8;Central Silk Board;264
2025-08-14;9;Central Silk Board;265
2025-08-14;10;Central Silk Board;258
2025-08-14;11;Central Silk Board;194
2025-08-14;12;Central Silk Board;251
2025-08-14;13;Central Silk Board;221
2025-08-14;14;Central Silk Board;248
2025-08-14;15;Central Silk Board;300
2025-08-14;16;Central Silk Board;389
2025-08-14;17;Central Silk Board;581
2025-08-14;18;Central Silk Board;716
2025-08-14;19;Central Silk Board;823
2025-08-14;20;Central Silk Board;593
2025-08-14;21;Central Silk Board;407
2025-08-14;22;Central Silk Board;210
2025-08-14;23;Central Silk Board;38
2025-08-14;0;Challaghatta;0
2025-08-14;1;Challaghatta;0
2025-08-14;2;Challaghatta;0
2025-08-14;3;Challaghatta;0
2025-08-14;4;Challaghatta;5
2025-08-14;5;Challaghatta;44
2025-08-14;6;Challaghatta;104
2025-08-14;7;Challaghatta;249
2025-08-14;8;Challaghatta;619
2025-08-14;9;Challaghatta;650
2025-08-14;10;Challaghatta;386
2025-08-14;11;Challaghatta;403
2025-08-14;12;Challaghatta;360
2025-08-14;13;Challaghatta;416
2025-08-14;14;Challaghatta;397
2025-08-14;15;Challaghatta;460
2025-08-14;16;Challaghatta;792
2025-08-14;17;Challaghatta;987
2025-08-14;18;Challaghatta;940
2025-08-14;19;Challaghatta;760
2025-08-14;20;Challaghatta;374
2025-08-14;21;Challaghatta;214
2025-08-14;22;Challaghatta;90
2025-08-14;23;Challaghatta;0
2025-08-14;0;Chickpete;0
2025-08-14;1;Chickpete;0
2025-08-14;2;Chickpete;0
2025-08-14;3;Chickpete;0
2025-08-14;4;Chickpete;0
2025-08-14;5;Chickpete;10
2025-08-14;6;Chickpete;70
2025-08-14;7;Chickpete;199
2025-08-14;8;Chickpete;342
2025-08-14;9;Chickpete;431
2025-08-14;10;Chickpete;323
2025-08-14;11;Chickpete;399
2025-08-14;12;Chickpete;556
2025-08-14;13;Chickpete;990
2025-08-14;14;Chickpete;1161
2025-08-14;15;Chickpete;1248
2025-08-14;16;Chickpete;1286
2025-08-14;17;Chickpete;1334
2025-08-14;18;Chickpete;1433
2025-08-14;19;Chickpete;1558
2025-08-14;20;Chickpete;1469
2025-08-14;21;Chickpete;813
2025-08-14;22;Chickpete;190
2025-08-14;23;Chickpete;32
2025-08-14;0;Chikkabidarakallu;0
2025-08-14;1;Chikkabidarakallu;0
2025-08-14;2;Chikkabidarakallu;0
2025-08-14;3;Chikkabidarakallu;0
2025-08-14;4;Chikkabidarakallu;8
2025-08-14;5;Chikkabidarakallu;54
2025-08-14;6;Chikkabidarakallu;103
2025-08-14;7;Chikkabidarakallu;369
2025-08-14;8;Chikkabidarakallu;745
2025-08-14;9;Chikkabidarakallu;841
2025-08-14;10;Chikkabidarakallu;411
2025-08-14;11;Chikkabidarakallu;255
2025-08-14;12;Chikkabidarakallu;188
2025-08-14;13;Chikkabidarakallu;165
2025-08-14;14;Chikkabidarakallu;131
2025-08-14;15;Chikkabidarakallu;154
2025-08-14;16;Chikkabidarakallu;135
2025-08-14;17;Chikkabidarakallu;192
2025-08-14;18;Chikkabidarakallu;321
2025-08-14;19;Chikkabidarakallu;204
2025-08-14;20;Chikkabidarakallu;192
2025-08-14;21;Chikkabidarakallu;101
2025-08-14;22;Chikkabidarakallu;97
2025-08-14;23;Chikkabidarakallu;1
2025-08-14;0;Cubbon Park;0
2025-08-14;1;Cubbon Park;0
2025-08-14;2;Cubbon Park;0
2025-08-14;3;Cubbon Park;0
2025-08-14;4;Cubbon Park;3
2025-08-14;5;Cubbon Park;17
2025-08-14;6;Cubbon Park;77
2025-08-14;7;Cubbon Park;226
2025-08-14;8;Cubbon Park;404
2025-08-14;9;Cubbon Park;490
2025-08-14;10;Cubbon Park;459
2025-08-14;11;Cubbon Park;378
2025-08-14;12;Cubbon Park;523
2025-08-14;13;Cubbon Park;663
2025-08-14;14;Cubbon Park;808
2025-08-14;15;Cubbon Park;955
2025-08-14;16;Cubbon Park;1287
2025-08-14;17;Cubbon Park;2378
2025-08-14;18;Cubbon Park;3123
2025-08-14;19;Cubbon Park;2078
2025-08-14;20;Cubbon Park;900
2025-08-14;21;Cubbon Park;537
2025-08-14;22;Cubbon Park;274
2025-08-14;23;Cubbon Park;50
2025-08-14;0;Dasarahalli;0
2025-08-14;1;Dasarahalli;0
2025-08-14;2;Dasarahalli;0
2025-08-14;3;Dasarahalli;0
2025-08-14;4;Dasarahalli;0
2025-08-14;5;Dasarahalli;150
2025-08-14;6;Dasarahalli;270
2025-08-14;7;Dasarahalli;802
2025-08-14;8;Dasarahalli;1808
2025-08-14;9;Dasarahalli;1937
2025-08-14;10;Dasarahalli;1112
2025-08-14;11;Dasarahalli;679
2025-08-14;12;Dasarahalli;637
2025-08-14;13;Dasarahalli;542
2025-08-14;14;Dasarahalli;547
2025-08-14;15;Dasarahalli;526
2025-08-14;16;Dasarahalli;514
2025-08-14;17;Dasarahalli;773
2025-08-14;18;Dasarahalli;820
2025-08-14;19;Dasarahalli;906
2025-08-14;20;Dasarahalli;924
2025-08-14;21;Dasarahalli;508
2025-08-14;22;Dasarahalli;261
2025-08-14;23;Dasarahalli;14
2025-08-14;0;Deepanjali Nagar;0
2025-08-14;1;Deepanjali Nagar;0
2025-08-14;2;Deepanjali Nagar;0
2025-08-14;3;Deepanjali Nagar;0
2025-08-14;4;Deepanjali Nagar;13
2025-08-14;5;Deepanjali Nagar;51
2025-08-14;6;Deepanjali Nagar;119
2025-08-14;7;Deepanjali Nagar;317
2025-08-14;8;Deepanjali Nagar;591
2025-08-14;9;Deepanjali Nagar;800
2025-08-14;10;Deepanjali Nagar;516
2025-08-14;11;Deepanjali Nagar;263
2025-08-14;12;Deepanjali Nagar;211
2025-08-14;13;Deepanjali Nagar;204
2025-08-14;14;Deepanjali Nagar;169
2025-08-14;15;Deepanjali Nagar;152
2025-08-14;16;Deepanjali Nagar;228
2025-08-14;17;Deepanjali Nagar;239
2025-08-14;18;Deepanjali Nagar;245
2025-08-14;19;Deepanjali Nagar;288
2025-08-14;20;Deepanjali Nagar;253
2025-08-14;21;Deepanjali Nagar;253
2025-08-14;22;Deepanjali Nagar;150
2025-08-14;23;Deepanjali Nagar;21
2025-08-14;0;Delta Electronics Bommasandra;0
